,CUSTOMER_ID,CUSTOMER_GROUP,CUSTOMER_SEGMENT
66795,123990345.7143,RETAIL,Tier 2
66796,26990345.7143,RETAIL,Tier 6
66797,88720345.7143,RETAIL,Tier 6
66798,97291774.2857,RETAIL,Tier 5
66799,13006060.0,RETAIL,Tier 5
66800,57577488.5714,RETAIL,Tier 6
66801,114863202.8571,RETAIL,Tier 6
66802,63720345.7143,RETAIL,Tier 6
66803,49863202.8571,RETAIL,Tier 1
66804,101448917.1429,RETAIL,Tier 5
66805,57306060.0,RETAIL,Tier 6
66806,75877488.5714,RETAIL,Tier 6
66807,46020345.7143,RETAIL,Tier 6
66808,68934774.2857,RETAIL,Tier 6
66809,41791917.1429,RETAIL,Tier 6
66810,56306060.0,RETAIL,Tier 6
66811,13734631.4286,RETAIL,Tier 6
66812,89734631.4286,RETAIL,Tier 6
66813,39734631.4286,RETAIL,Tier 6
66814,108891774.2857,RETAIL,Tier 6
66815,53363345.7143,RETAIL,Tier 6
66816,41891774.2857,RETAIL,Tier 6
66817,133463202.8571,RETAIL,Tier 6
66818,142177488.5714,RETAIL,Tier 6
66819,88177488.5714,RETAIL,Tier 5
66820,72606060.0,RETAIL,Tier 5
66821,99748917.1429,RETAIL,Tier 6
66822,15606060.0,RETAIL,Tier 6
66823,73048917.1429,RETAIL,Tier 2
66824,11763202.8571,RETAIL,Tier 6
66825,132477488.5714,RETAIL,Tier 6
66826,11048917.1429,RETAIL,Tier 6
66827,55334631.4286,RETAIL,Tier 6
66828,51634631.4286,RETAIL,Tier 6
66829,17934774.2857,RETAIL,Tier 5
66830,99348917.1429,RETAIL,Tier 6
66831,22491774.2857,RETAIL,Tier 6
66832,102634631.4286,RETAIL,Tier 5
66833,115791774.2857,RETAIL,Tier 6
66834,70934774.2857,RETAIL,Tier 6
66835,70077488.5714,RETAIL,Tier 6
66836,71648917.1429,RETAIL,Tier 6
66837,53220345.7143,RETAIL,Tier 1
66838,73806060.0,RETAIL,Tier 5
66839,12377488.5714,RETAIL,Tier 6
66840,44820345.7143,RETAIL,Tier 6
66841,60677488.5714,RETAIL,Tier 6
66842,2248917.1429,RETAIL,Tier 6
66843,50963202.8571,RETAIL,Tier 6
66844,82391774.2857,RETAIL,Tier 5
66845,13406060.0,RETAIL,Tier 6
66846,41977488.5714,RETAIL,Tier 6
66847,38120345.7143,RETAIL,Tier 6
66848,75691774.2857,RETAIL,Tier 6
66849,50563202.8571,RETAIL,Tier 6
66850,58949060.0,RETAIL,Tier 6
66851,72091917.1429,RETAIL,Tier 6
66852,138277488.5714,RETAIL,Tier 6
66853,30293202.8571,RETAIL,Tier 6
66854,46007488.5714,RETAIL,Tier 6
66855,57864631.4286,RETAIL,Tier 6
66856,19377631.4286,RETAIL,Tier 6
66857,44307488.5714,RETAIL,Tier 6
66858,20307488.5714,RETAIL,Tier 6
66859,33450345.7143,RETAIL,Tier 5
66860,49164631.4286,RETAIL,Tier 6
66861,132307488.5714,RETAIL,Tier 6
66862,90878917.1429,RETAIL,Tier 6
66863,93878917.1429,RETAIL,Tier 6
66864,91091917.1429,RETAIL,Tier 6
66865,75593202.8571,RETAIL,Tier 6
66866,21307488.5714,RETAIL,Tier 6
66867,120036060.0,RETAIL,Tier 6
66868,14893202.8571,RETAIL,Tier 6
66869,67750345.7143,RETAIL,Tier 6
66870,113464631.4286,RETAIL,Tier 6
66871,61036060.0,RETAIL,Tier 6
66872,69750345.7143,RETAIL,Tier 6
66873,140050345.7143,RETAIL,Tier 6
66874,116621774.2857,RETAIL,Tier 5
66875,123907488.5714,RETAIL,Tier 6
66876,138336060.0,RETAIL,Tier 6
66877,128478917.1429,RETAIL,Tier 2
66878,42921774.2857,RETAIL,Tier 6
66879,135778917.1429,RETAIL,Tier 6
66880,41493202.8571,RETAIL,Tier 6
66881,90350345.7143,RETAIL,Tier 2
66882,13636060.0,RETAIL,Tier 6
66883,29493202.8571,RETAIL,Tier 6
66884,119493202.8571,RETAIL,Tier 6
66885,15636060.0,RETAIL,Tier 6
66886,25636060.0,RETAIL,Tier 6
66887,57091917.1429,RETAIL,Tier 6
66888,138793202.8571,RETAIL,Tier 6
66889,34650345.7143,RETAIL,Tier 6
66890,113221774.2857,RETAIL,Tier 6
66891,27650345.7143,RETAIL,Tier 6
66892,5078917.1429,RETAIL,Tier 6
66893,107249060.0,RETAIL,Tier 6
66894,28221774.2857,RETAIL,Tier 6
66895,34664631.4286,RETAIL,Tier 6
66896,41950345.7143,RETAIL,Tier 6
66897,111821774.2857,RETAIL,Tier 6
66898,109107488.5714,RETAIL,Tier 2
66899,72250345.7143,RETAIL,Tier 6
66900,137964631.4286,RETAIL,Tier 5
66901,69536060.0,RETAIL,Tier 6
66902,58393202.8571,RETAIL,Tier 6
66903,88407488.5714,RETAIL,Tier 6
66904,25693202.8571,RETAIL,Tier 2
66905,38707488.5714,RETAIL,Tier 5
66906,21707488.5714,RETAIL,Tier 6
66907,57707488.5714,RETAIL,Tier 6
66908,105136060.0,RETAIL,Tier 6
66909,109421774.2857,RETAIL,Tier 6
66910,127993202.8571,RETAIL,Tier 6
66911,129993202.8571,RETAIL,Tier 6
66912,105707488.5714,RETAIL,Tier 6
66913,51437488.5714,RETAIL,Tier 6
66914,137820488.5714,RETAIL,Tier 6
66915,33677631.4286,RETAIL,Tier 5
66916,108723202.8571,RETAIL,Tier 6
66917,3866060.0,RETAIL,Tier 6
66918,32580345.7143,RETAIL,Tier 6
66919,45580345.7143,RETAIL,Tier 5
66920,121294631.4286,RETAIL,Tier 5
66921,84398774.2857,RETAIL,Tier 6
66922,18594631.4286,RETAIL,Tier 5
66923,71594631.4286,RETAIL,Tier 6
66924,49023202.8571,RETAIL,Tier 6
66925,36166060.0,RETAIL,Tier 5
66926,134880345.7143,RETAIL,Tier 6
66927,7737488.5714,RETAIL,Tier 6
66928,89308917.1429,RETAIL,Tier 6
66929,5023202.8571,RETAIL,Tier 6
66930,92594631.4286,RETAIL,Tier 6
66931,57180345.7143,RETAIL,Tier 6
66932,94323202.8571,RETAIL,Tier 5
66933,133323202.8571,RETAIL,Tier 6
66934,50894631.4286,RETAIL,Tier 6
66935,4037488.5714,RETAIL,Tier 5
66936,29894631.4286,RETAIL,Tier 6
66937,120194631.4286,RETAIL,Tier 6
66938,37337488.5714,RETAIL,Tier 6
66939,94480345.7143,RETAIL,Tier 6
66940,73480345.7143,RETAIL,Tier 5
66941,7766060.0,RETAIL,Tier 6
66942,64908917.1429,RETAIL,Tier 6
66943,128249060.0,RETAIL,Tier 5
66944,1249060.0,RETAIL,Tier 5
66945,1051774.2857,RETAIL,Tier 5
66946,16908917.1429,RETAIL,Tier 6
66947,125480345.7143,RETAIL,Tier 6
66948,57637488.5714,RETAIL,Tier 6
66949,133351774.2857,RETAIL,Tier 6
66950,129351774.2857,RETAIL,Tier 6
66951,129637488.5714,RETAIL,Tier 6
66952,25494631.4286,RETAIL,Tier 6
66953,52780345.7143,RETAIL,Tier 6
66954,9963345.7143,RETAIL,Tier 6
66955,12820488.5714,RETAIL,Tier 6
66956,20223202.8571,RETAIL,Tier 1
66957,142080345.7143,RETAIL,Tier 6
66958,139366060.0,RETAIL,Tier 6
66959,83937488.5714,RETAIL,Tier 6
66960,11666060.0,RETAIL,Tier 6
66961,380345.7143,RETAIL,Tier 6
66962,43523202.8571,RETAIL,Tier 6
66963,1094631.4286,RETAIL,Tier 6
66964,29666060.0,RETAIL,Tier 6
66965,38380345.7143,RETAIL,Tier 6
66966,93680345.7143,RETAIL,Tier 5
66967,46680345.7143,RETAIL,Tier 6
66968,36680345.7143,RETAIL,Tier 6
66969,82394631.4286,RETAIL,Tier 6
66970,63966060.0,RETAIL,Tier 6
66971,134251774.2857,RETAIL,Tier 6
66972,48266060.0,RETAIL,Tier 6
66973,88551774.2857,RETAIL,Tier 6
66974,97423202.8571,RETAIL,Tier 6
66975,17566060.0,RETAIL,Tier 6
66976,37566060.0,RETAIL,Tier 6
66977,6423202.8571,RETAIL,Tier 6
66978,116708917.1429,RETAIL,Tier 6
66979,71137488.5714,RETAIL,Tier 6
66980,105708917.1429,RETAIL,Tier 6
66981,83010345.7143,RETAIL,Tier 6
66982,125867488.5714,RETAIL,Tier 6
66983,92153202.8571,RETAIL,Tier 6
66984,1296060.0,RETAIL,Tier 6
66985,24596060.0,RETAIL,Tier 6
66986,41881774.2857,RETAIL,Tier 5
66987,84738917.1429,RETAIL,Tier 6
66988,59310345.7143,RETAIL,Tier 6
66989,110738917.1429,RETAIL,Tier 6
66990,112167488.5714,RETAIL,Tier 6
66991,136738917.1429,RETAIL,Tier 5
66992,91310345.7143,RETAIL,Tier 5
66993,121310345.7143,RETAIL,Tier 6
66994,107181774.2857,RETAIL,Tier 6
66995,138753202.8571,RETAIL,Tier 6
66996,10610345.7143,RETAIL,Tier 6
66997,67406202.8571,RETAIL,Tier 6
66998,33896060.0,RETAIL,Tier 6
66999,133896060.0,RETAIL,Tier 6
67000,91324631.4286,RETAIL,Tier 5
67001,30406202.8571,RETAIL,Tier 6
67002,113338917.1429,RETAIL,Tier 5
67003,127767488.5714,RETAIL,Tier 5
67004,116481774.2857,RETAIL,Tier 6
67005,80910345.7143,RETAIL,Tier 6
67006,138196060.0,RETAIL,Tier 5
67007,41834774.2857,RETAIL,Tier 6
67008,76910345.7143,RETAIL,Tier 6
67009,85481774.2857,RETAIL,Tier 2
67010,105924631.4286,RETAIL,Tier 6
67011,124496060.0,RETAIL,Tier 6
67012,24638917.1429,RETAIL,Tier 6
67013,59067488.5714,RETAIL,Tier 6
67014,54781774.2857,RETAIL,Tier 6
67015,141924631.4286,RETAIL,Tier 6
67016,116353202.8571,RETAIL,Tier 6
67017,2353202.8571,RETAIL,Tier 6
67018,98067488.5714,RETAIL,Tier 6
67019,139781774.2857,RETAIL,Tier 6
67020,17067488.5714,RETAIL,Tier 6
67021,97691917.1429,RETAIL,Tier 6
67022,82938917.1429,RETAIL,Tier 6
67023,6081774.2857,RETAIL,Tier 6
67024,138938917.1429,RETAIL,Tier 6
67025,17653202.8571,RETAIL,Tier 6
67026,43938917.1429,RETAIL,Tier 6
67027,74381774.2857,RETAIL,Tier 2
67028,43381774.2857,RETAIL,Tier 6
67029,112263345.7143,RETAIL,Tier 6
67030,29549060.0,RETAIL,Tier 6
67031,58681774.2857,RETAIL,Tier 5
67032,53834774.2857,RETAIL,Tier 6
67033,40977631.4286,RETAIL,Tier 6
67034,11681774.2857,RETAIL,Tier 6
67035,56834774.2857,RETAIL,Tier 5
67036,76110345.7143,RETAIL,Tier 6
67037,39110345.7143,RETAIL,Tier 6
67038,113824631.4286,RETAIL,Tier 6
67039,103967488.5714,RETAIL,Tier 5
67040,51396060.0,RETAIL,Tier 5
67041,1553202.8571,RETAIL,Tier 6
67042,40124631.4286,RETAIL,Tier 6
67043,20267488.5714,RETAIL,Tier 6
67044,72834774.2857,RETAIL,Tier 6
67045,56696060.0,RETAIL,Tier 6
67046,18410345.7143,RETAIL,Tier 6
67047,38553202.8571,RETAIL,Tier 2
67048,108710345.7143,RETAIL,Tier 6
67049,122996060.0,RETAIL,Tier 6
67050,14710345.7143,RETAIL,Tier 6
67051,108996060.0,RETAIL,Tier 6
67052,23710345.7143,RETAIL,Tier 6
67053,125691917.1429,RETAIL,Tier 6
67054,78138917.1429,RETAIL,Tier 6
67055,122424631.4286,RETAIL,Tier 6
67056,62710345.7143,RETAIL,Tier 5
67057,7440345.7143,RETAIL,Tier 5
67058,108868917.1429,RETAIL,Tier 6
67059,84583202.8571,RETAIL,Tier 6
67060,34420488.5714,RETAIL,Tier 6
67061,47868917.1429,RETAIL,Tier 6
67062,24311774.2857,RETAIL,Tier 6
67063,76168917.1429,RETAIL,Tier 6
67064,77563345.7143,RETAIL,Tier 2
67065,66134774.2857,RETAIL,Tier 1
67066,3420488.5714,RETAIL,Tier 6
67067,68026060.0,RETAIL,Tier 6
67068,56597488.5714,RETAIL,Tier 6
67069,85597488.5714,RETAIL,Tier 6
67070,49183202.8571,RETAIL,Tier 6
67071,93468917.1429,RETAIL,Tier 5
67072,52040345.7143,RETAIL,Tier 6
67073,33563345.7143,RETAIL,Tier 6
67074,69326060.0,RETAIL,Tier 6
67075,38040345.7143,RETAIL,Tier 6
67076,105326060.0,RETAIL,Tier 5
67077,105611774.2857,RETAIL,Tier 6
67078,111326060.0,RETAIL,Tier 6
67079,114911774.2857,RETAIL,Tier 6
67080,19420488.5714,RETAIL,Tier 6
67081,35134774.2857,RETAIL,Tier 5
67082,75277631.4286,RETAIL,Tier 6
67083,68197488.5714,RETAIL,Tier 5
67084,5626060.0,RETAIL,Tier 5
67085,141340345.7143,RETAIL,Tier 6
67086,63068917.1429,RETAIL,Tier 6
67087,121926060.0,RETAIL,Tier 6
67088,96640345.7143,RETAIL,Tier 6
67089,139640345.7143,RETAIL,Tier 6
67090,87068917.1429,RETAIL,Tier 6
67091,97368917.1429,RETAIL,Tier 6
67092,77511774.2857,RETAIL,Tier 6
67093,57654631.4286,RETAIL,Tier 6
67094,40940345.7143,RETAIL,Tier 6
67095,69511774.2857,RETAIL,Tier 2
67096,49654631.4286,RETAIL,Tier 5
67097,1226060.0,RETAIL,Tier 6
67098,70097488.5714,RETAIL,Tier 6
67099,74954631.4286,RETAIL,Tier 6
67100,134277631.4286,RETAIL,Tier 5
67101,118240345.7143,RETAIL,Tier 6
67102,75826060.0,RETAIL,Tier 6
67103,87150488.5714,RETAIL,Tier 6
67104,36254631.4286,RETAIL,Tier 6
67105,127683202.8571,RETAIL,Tier 5
67106,26397488.5714,RETAIL,Tier 6
67107,65683202.8571,RETAIL,Tier 6
67108,83268917.1429,RETAIL,Tier 6
67109,7697488.5714,RETAIL,Tier 6
67110,25554631.4286,RETAIL,Tier 1
67111,112697488.5714,RETAIL,Tier 6
67112,25854631.4286,RETAIL,Tier 6
67113,136140345.7143,RETAIL,Tier 6
67114,108997488.5714,RETAIL,Tier 6
67115,30568917.1429,RETAIL,Tier 6
67116,47711774.2857,RETAIL,Tier 6
67117,20568917.1429,RETAIL,Tier 5
67118,43854631.4286,RETAIL,Tier 6
67119,22426060.0,RETAIL,Tier 5
67120,101584631.4286,RETAIL,Tier 6
67121,76013202.8571,RETAIL,Tier 6
67122,96013202.8571,RETAIL,Tier 6
67123,140298917.1429,RETAIL,Tier 5
67124,34870345.7143,RETAIL,Tier 5
67125,75013202.8571,RETAIL,Tier 6
67126,40727488.5714,RETAIL,Tier 5
67127,72441774.2857,RETAIL,Tier 2
67128,30098774.2857,RETAIL,Tier 5
67129,77955917.1429,RETAIL,Tier 6
67130,80313202.8571,RETAIL,Tier 6
67131,24598917.1429,RETAIL,Tier 6
67132,53598917.1429,RETAIL,Tier 6
67133,13293345.7143,RETAIL,Tier 6
67134,130184631.4286,RETAIL,Tier 6
67135,88756060.0,RETAIL,Tier 6
67136,57613202.8571,RETAIL,Tier 6
67137,124756060.0,RETAIL,Tier 6
67138,140470345.7143,RETAIL,Tier 6
67139,90756060.0,RETAIL,Tier 6
67140,13613202.8571,RETAIL,Tier 6
67141,38913202.8571,RETAIL,Tier 6
67142,39293345.7143,RETAIL,Tier 5
67143,36341774.2857,RETAIL,Tier 6
67144,66341774.2857,RETAIL,Tier 6
67145,33770345.7143,RETAIL,Tier 5
67146,25198917.1429,RETAIL,Tier 6
67147,81056060.0,RETAIL,Tier 2
67148,65484631.4286,RETAIL,Tier 6
67149,87213202.8571,RETAIL,Tier 6
67150,34498917.1429,RETAIL,Tier 6
67151,69841631.4286,RETAIL,Tier 6
67152,109213202.8571,RETAIL,Tier 5
67153,23641774.2857,RETAIL,Tier 6
67154,127927488.5714,RETAIL,Tier 6
67155,83784631.4286,RETAIL,Tier 6
67156,56641774.2857,RETAIL,Tier 6
67157,18293345.7143,RETAIL,Tier 6
67158,71356060.0,RETAIL,Tier 6
67159,62579060.0,RETAIL,Tier 5
67160,5798917.1429,RETAIL,Tier 6
67161,116084631.4286,RETAIL,Tier 6
67162,74656060.0,RETAIL,Tier 6
67163,129084631.4286,RETAIL,Tier 6
67164,70513202.8571,RETAIL,Tier 6
67165,54941774.2857,RETAIL,Tier 6
67166,132513202.8571,RETAIL,Tier 6
67167,1527488.5714,RETAIL,Tier 6
67168,34384631.4286,RETAIL,Tier 6
67169,31670345.7143,RETAIL,Tier 6
67170,136670345.7143,RETAIL,Tier 6
67171,22527488.5714,RETAIL,Tier 6
67172,27398917.1429,RETAIL,Tier 6
67173,81970345.7143,RETAIL,Tier 6
67174,140827488.5714,RETAIL,Tier 6
67175,42256060.0,RETAIL,Tier 6
67176,54256060.0,RETAIL,Tier 6
67177,58698917.1429,RETAIL,Tier 6
67178,100698917.1429,RETAIL,Tier 6
67179,112556060.0,RETAIL,Tier 6
67180,62841774.2857,RETAIL,Tier 6
67181,22998917.1429,RETAIL,Tier 6
67182,122998917.1429,RETAIL,Tier 6
67183,15998917.1429,RETAIL,Tier 6
67184,998917.1429,RETAIL,Tier 6
67185,132857631.4286,RETAIL,Tier 6
67186,8571917.1429,RETAIL,Tier 6
67187,116286202.8571,RETAIL,Tier 6
67188,94729060.0,RETAIL,Tier 6
67189,89157631.4286,RETAIL,Tier 6
67190,32157631.4286,RETAIL,Tier 6
67191,96729060.0,RETAIL,Tier 6
67192,14157631.4286,RETAIL,Tier 6
67193,3171917.1429,RETAIL,Tier 6
67194,59029060.0,RETAIL,Tier 6
67195,36457631.4286,RETAIL,Tier 6
67196,93886202.8571,RETAIL,Tier 6
67197,89886202.8571,RETAIL,Tier 1
67198,34329060.0,RETAIL,Tier 5
67199,64329060.0,RETAIL,Tier 6
67200,67186202.8571,RETAIL,Tier 6
67201,47329060.0,RETAIL,Tier 6
67202,59043345.7143,RETAIL,Tier 6
67203,20900488.5714,RETAIL,Tier 6
67204,36900488.5714,RETAIL,Tier 6
67205,72757631.4286,RETAIL,Tier 6
67206,90343345.7143,RETAIL,Tier 6
67207,56057631.4286,RETAIL,Tier 5
67208,105057631.4286,RETAIL,Tier 6
67209,59771917.1429,RETAIL,Tier 6
67210,105629060.0,RETAIL,Tier 6
67211,51643345.7143,RETAIL,Tier 5
67212,70214774.2857,RETAIL,Tier 6
67213,4786202.8571,RETAIL,Tier 6
67214,55227345.7143,RETAIL,Tier 2
67215,40786202.8571,RETAIL,Tier 6
67216,62357631.4286,RETAIL,Tier 6
67217,22786202.8571,RETAIL,Tier 6
67218,131514774.2857,RETAIL,Tier 6
67219,130879060.0,RETAIL,Tier 6
67220,36229060.0,RETAIL,Tier 6
67221,22514774.2857,RETAIL,Tier 6
67222,120879060.0,RETAIL,Tier 6
67223,4386202.8571,RETAIL,Tier 2
67224,75957631.4286,RETAIL,Tier 6
67225,8814774.2857,RETAIL,Tier 2
67226,67386202.8571,RETAIL,Tier 5
67227,20386202.8571,RETAIL,Tier 6
67228,59941631.4286,RETAIL,Tier 5
67229,77671917.1429,RETAIL,Tier 6
67230,12243345.7143,RETAIL,Tier 6
67231,35243345.7143,RETAIL,Tier 6
67232,108713060.0,RETAIL,Tier 6
67233,84164774.2857,RETAIL,Tier 6
67234,55671917.1429,RETAIL,Tier 5
67235,30114774.2857,RETAIL,Tier 5
67236,10114774.2857,RETAIL,Tier 6
67237,15971917.1429,RETAIL,Tier 6
67238,77829060.0,RETAIL,Tier 6
67239,91114774.2857,RETAIL,Tier 6
67240,106829060.0,RETAIL,Tier 5
67241,82686202.8571,RETAIL,Tier 2
67242,42986202.8571,RETAIL,Tier 6
67243,18700488.5714,RETAIL,Tier 6
67244,23129060.0,RETAIL,Tier 1
67245,71843345.7143,RETAIL,Tier 6
67246,74700488.5714,RETAIL,Tier 6
67247,121986202.8571,RETAIL,Tier 6
67248,51986202.8571,RETAIL,Tier 6
67249,56271917.1429,RETAIL,Tier 6
67250,84986202.8571,RETAIL,Tier 6
67251,93700488.5714,RETAIL,Tier 6
67252,126557631.4286,RETAIL,Tier 6
67253,138271917.1429,RETAIL,Tier 6
67254,125413060.0,RETAIL,Tier 6
67255,36986202.8571,RETAIL,Tier 6
67256,59001917.1429,RETAIL,Tier 6
67257,130716202.8571,RETAIL,Tier 6
67258,128144774.2857,RETAIL,Tier 6
67259,112716202.8571,RETAIL,Tier 6
67260,14144774.2857,RETAIL,Tier 6
67261,85573345.7143,RETAIL,Tier 6
67262,23016202.8571,RETAIL,Tier 6
67263,10301917.1429,RETAIL,Tier 6
67264,67587631.4286,RETAIL,Tier 6
67265,132301917.1429,RETAIL,Tier 6
67266,32444774.2857,RETAIL,Tier 6
67267,51301917.1429,RETAIL,Tier 6
67268,64893345.7143,RETAIL,Tier 6
67269,57316202.8571,RETAIL,Tier 1
67270,95887631.4286,RETAIL,Tier 5
67271,30601917.1429,RETAIL,Tier 6
67272,33887631.4286,RETAIL,Tier 6
67273,106744774.2857,RETAIL,Tier 6
67274,21316202.8571,RETAIL,Tier 1
67275,46044774.2857,RETAIL,Tier 6
67276,21759060.0,RETAIL,Tier 6
67277,23187631.4286,RETAIL,Tier 6
67278,123187631.4286,RETAIL,Tier 6
67279,97901917.1429,RETAIL,Tier 6
67280,142187631.4286,RETAIL,Tier 6
67281,58773345.7143,RETAIL,Tier 6
67282,9464774.2857,RETAIL,Tier 2
67283,110201917.1429,RETAIL,Tier 6
67284,59344774.2857,RETAIL,Tier 6
67285,98344774.2857,RETAIL,Tier 6
67286,56073345.7143,RETAIL,Tier 6
67287,85501917.1429,RETAIL,Tier 6
67288,47073345.7143,RETAIL,Tier 6
67289,76893345.7143,RETAIL,Tier 6
67290,95801917.1429,RETAIL,Tier 6
67291,21659060.0,RETAIL,Tier 6
67292,141659060.0,RETAIL,Tier 6
67293,88944774.2857,RETAIL,Tier 6
67294,131944774.2857,RETAIL,Tier 6
67295,33373345.7143,RETAIL,Tier 6
67296,86801917.1429,RETAIL,Tier 6
67297,115373345.7143,RETAIL,Tier 6
67298,85659060.0,RETAIL,Tier 6
67299,70101917.1429,RETAIL,Tier 6
67300,69101917.1429,RETAIL,Tier 6
67301,97816202.8571,RETAIL,Tier 6
67302,120959060.0,RETAIL,Tier 1
67303,96673345.7143,RETAIL,Tier 6
67304,98244774.2857,RETAIL,Tier 6
67305,118387631.4286,RETAIL,Tier 6
67306,115673345.7143,RETAIL,Tier 6
67307,4244774.2857,RETAIL,Tier 6
67308,97544774.2857,RETAIL,Tier 6
67309,4973345.7143,RETAIL,Tier 6
67310,86050488.5714,RETAIL,Tier 6
67311,15259060.0,RETAIL,Tier 6
67312,101844774.2857,RETAIL,Tier 6
67313,68987631.4286,RETAIL,Tier 6
67314,16416202.8571,RETAIL,Tier 6
67315,59273345.7143,RETAIL,Tier 6
67316,97987631.4286,RETAIL,Tier 6
67317,113701917.1429,RETAIL,Tier 5
67318,102416202.8571,RETAIL,Tier 2
67319,37479060.0,RETAIL,Tier 6
67320,119701917.1429,RETAIL,Tier 6
67321,49987631.4286,RETAIL,Tier 6
67322,139987631.4286,RETAIL,Tier 6
67323,117146202.8571,RETAIL,Tier 6
67324,48574774.2857,RETAIL,Tier 6
67325,66717631.4286,RETAIL,Tier 6
67326,9303345.7143,RETAIL,Tier 6
67327,128160488.5714,RETAIL,Tier 6
67328,95746202.8571,RETAIL,Tier 5
67329,50603345.7143,RETAIL,Tier 6
67330,42031917.1429,RETAIL,Tier 6
67331,56317631.4286,RETAIL,Tier 6
67332,49193345.7143,RETAIL,Tier 6
67333,133621917.1429,RETAIL,Tier 6
67334,1174774.2857,RETAIL,Tier 6
67335,29479060.0,RETAIL,Tier 6
67336,40046202.8571,RETAIL,Tier 6
67337,134617631.4286,RETAIL,Tier 6
67338,107903345.7143,RETAIL,Tier 1
67339,115189060.0,RETAIL,Tier 6
67340,65189060.0,RETAIL,Tier 6
67341,31189060.0,RETAIL,Tier 6
67342,43060488.5714,RETAIL,Tier 6
67343,101631917.1429,RETAIL,Tier 6
67344,28917631.4286,RETAIL,Tier 6
67345,66060488.5714,RETAIL,Tier 6
67346,115060488.5714,RETAIL,Tier 5
67347,138060488.5714,RETAIL,Tier 6
67348,39489060.0,RETAIL,Tier 1
67349,13917631.4286,RETAIL,Tier 6
67350,135489060.0,RETAIL,Tier 6
67351,128346202.8571,RETAIL,Tier 6
67352,45789060.0,RETAIL,Tier 6
67353,59764774.2857,RETAIL,Tier 6
67354,36217631.4286,RETAIL,Tier 6
67355,111931917.1429,RETAIL,Tier 6
67356,46907631.4286,RETAIL,Tier 5
67357,62360488.5714,RETAIL,Tier 6
67358,85217631.4286,RETAIL,Tier 6
67359,29646202.8571,RETAIL,Tier 6
67360,141217631.4286,RETAIL,Tier 6
67361,4374774.2857,RETAIL,Tier 6
67362,48803345.7143,RETAIL,Tier 6
67363,48231917.1429,RETAIL,Tier 6
67364,141089060.0,RETAIL,Tier 6
67365,77089060.0,RETAIL,Tier 6
67366,52960488.5714,RETAIL,Tier 6
67367,104531917.1429,RETAIL,Tier 6
67368,67389060.0,RETAIL,Tier 6
67369,73246202.8571,RETAIL,Tier 6
67370,86246202.8571,RETAIL,Tier 6
67371,100960488.5714,RETAIL,Tier 5
67372,115674774.2857,RETAIL,Tier 6
67373,83546202.8571,RETAIL,Tier 6
67374,91403345.7143,RETAIL,Tier 6
67375,127117631.4286,RETAIL,Tier 6
67376,57560488.5714,RETAIL,Tier 6
67377,133703345.7143,RETAIL,Tier 6
67378,32703345.7143,RETAIL,Tier 6
67379,74576202.8571,RETAIL,Tier 6
67380,86719060.0,RETAIL,Tier 6
67381,34147631.4286,RETAIL,Tier 6
67382,23447631.4286,RETAIL,Tier 6
67383,62590488.5714,RETAIL,Tier 6
67384,46461917.1429,RETAIL,Tier 6
67385,137890488.5714,RETAIL,Tier 6
67386,8761917.1429,RETAIL,Tier 6
67387,81761917.1429,RETAIL,Tier 6
67388,24761917.1429,RETAIL,Tier 6
67389,66761917.1429,RETAIL,Tier 6
67390,51333345.7143,RETAIL,Tier 6
67391,108776202.8571,RETAIL,Tier 5
67392,121776202.8571,RETAIL,Tier 5
67393,80633345.7143,RETAIL,Tier 6
67394,68204774.2857,RETAIL,Tier 6
67395,26776202.8571,RETAIL,Tier 6
67396,79776202.8571,RETAIL,Tier 2
67397,40076202.8571,RETAIL,Tier 6
67398,90670202.8571,RETAIL,Tier 6
67399,20504774.2857,RETAIL,Tier 6
67400,67647631.4286,RETAIL,Tier 6
67401,122076202.8571,RETAIL,Tier 6
67402,123933345.7143,RETAIL,Tier 6
67403,104076202.8571,RETAIL,Tier 5
67404,80493345.7143,RETAIL,Tier 6
67405,126207631.4286,RETAIL,Tier 6
67406,90376202.8571,RETAIL,Tier 6
67407,10519060.0,RETAIL,Tier 6
67408,95241631.4286,RETAIL,Tier 6
67409,92064774.2857,RETAIL,Tier 6
67410,2533345.7143,RETAIL,Tier 6
67411,125064774.2857,RETAIL,Tier 6
67412,8064774.2857,RETAIL,Tier 6
67413,95533345.7143,RETAIL,Tier 6
67414,17261917.1429,RETAIL,Tier 6
67415,131547631.4286,RETAIL,Tier 6
67416,53261917.1429,RETAIL,Tier 6
67417,5261917.1429,RETAIL,Tier 6
67418,24119060.0,RETAIL,Tier 6
67419,78704774.2857,RETAIL,Tier 6
67420,3847631.4286,RETAIL,Tier 6
67421,73990488.5714,RETAIL,Tier 6
67422,55419060.0,RETAIL,Tier 6
67423,42561917.1429,RETAIL,Tier 2
67424,1434774.2857,RETAIL,Tier 5
67425,34434774.2857,RETAIL,Tier 6
67426,130577631.4286,RETAIL,Tier 6
67427,53434774.2857,RETAIL,Tier 6
67428,108793345.7143,RETAIL,Tier 6
67429,24507631.4286,RETAIL,Tier 5
67430,7163345.7143,RETAIL,Tier 6
67431,11449060.0,RETAIL,Tier 6
67432,18734774.2857,RETAIL,Tier 6
67433,90163345.7143,RETAIL,Tier 6
