,CUSTOMER_ID,LOAN_ACCOUNT_ID,LOAN_STATUS,LOAN_BEHAVIOR,LOAN_TYPE,LOAN_AMOUNT,PRINCIPAL_LOAN_AMOUNT,INTEREST_EARNED,LOAN_START_DATE,MATURITY_DATE
34137,5150957.1429,48700135.7143,Active,Current,Personal Loans,58999.54,44004.41,-0.21,2023-03-06,2026-03-06
34138,91848144.2857,121557278.5714,Active,Current,Personal Loans,199999.57,149168.82,-0.18,2023-03-06,2026-03-06
34139,107220002.8571,30271564.2857,Active,Current,Personal Loans,99998.92,74583.54,-0.83,2023-03-06,2026-03-06
34140,9171860.0,127842992.8571,Active,Amortization Past Due,Personal Loans,114999.85,88589.49,0.1,2023-03-06,2026-03-06
34141,51430617.1429,2271564.2857,Active,Current,Personal Loans,34999.49,19733.03,-0.25,2023-03-06,2025-03-06
34142,60764458.5714,30985850.0,Active,Current,Personal Loans,106999.29,79804.66,-0.46,2023-03-07,2026-03-07
34143,38600672.8571,2557278.5714,Active,Current,Personal Loans,45000.27,16985.41,0.53,2023-03-07,2024-09-07
34144,102813331.4286,25557278.5714,Active,Current,Personal Loans,69999.76,52208.87,0.01,2023-03-07,2026-03-07
34145,47222302.8571,77128707.1429,Active,Principal Past Due,Personal Loans,59999.41,56084.96,-0.34,2023-03-07,2025-03-07
34146,17112874.2857,134430135.7143,Active,Amortization Past Due,Personal Loans,105000.39,83296.72,0.64,2023-03-08,2026-03-08
34147,89833801.4286,97430135.7143,Active,Current,Personal Loans,165000.92,123065.03,1.17,2023-03-08,2026-03-08
34148,118839031.4286,79001564.2857,Active,Current,Personal Loans,20000.32,11276.57,0.57,2023-03-08,2025-03-08
34149,30682758.5714,52144421.4286,Active,Amortization Past Due,Personal Loans,330000.2,254212.22,0.45,2023-03-09,2026-03-09
34150,24454860.0,91001564.2857,Active,Current,Personal Loans,149999.0,111875.29,-0.75,2023-03-09,2026-03-09
34151,132950430.0,69572992.8571,Active,Current,Personal Loans,55001.85,41023.17,2.1,2023-03-09,2026-03-09
34152,39657760.0,9715850.0,Active,Current,Personal Loans,44999.85,33562.66,0.1,2023-03-09,2026-03-09
34153,141892400.0,55730135.7143,Active,Current,Personal Loans,499999.22,281904.91,-0.52,2023-03-09,2025-03-09
34154,135841760.0,44444421.4286,Active,Current,Personal Loans,30000.56,22375.81,0.81,2023-03-09,2026-03-09
34155,121632472.8571,71730135.7143,Active,Current,Personal Loans,80000.49,59667.62,0.74,2023-03-10,2026-03-10
34156,35812844.2857,123301564.2857,Active,Current,Personal Loans,103000.86,76822.33,1.11,2023-03-10,2026-03-10
34157,46199401.4286,24730135.7143,Active,Current,Personal Loans,131999.63,98450.52,-0.12,2023-03-10,2026-03-10
34158,9690602.8571,56158707.1429,Active,Amortization Past Due,Personal Loans,109999.46,70938.11,-0.28,2023-03-10,2025-03-10
34159,71551387.1429,99015850.0,Active,Current,Personal Loans,35000.84,19734.18,1.09,2023-03-10,2025-03-10
34160,109523401.4286,66301564.2857,Active,Amortization Past Due,Personal Loans,74999.4,13924.96,-0.35,2023-03-10,2024-03-10
34161,137062331.4286,132730135.7143,Paid,Current,Personal Loans,45001.07,1.07,1.33,2023-03-13,2024-03-13
34162,62978701.4286,64158707.1429,Active,Amortization Past Due,Personal Loans,59999.81,36311.97,0.07,2023-03-13,2025-03-13
34163,78533431.4286,24458707.1429,Active,Principal Past Due,Personal Loans,104999.78,94711.36,0.03,2023-03-13,2026-03-13
34164,29188331.4286,16030135.7143,Active,Current,Personal Loans,595001.15,443773.07,1.4,2023-03-13,2026-03-13
34165,63223671.4286,14887278.5714,Active,Principal Past Due,Personal Loans,79998.27,76091.86,-1.48,2023-03-13,2025-09-13
34166,49876731.4286,100601564.2857,Active,Principal Past Due,Personal Loans,57999.62,51121.68,-0.13,2023-03-13,2026-03-13
34167,2052860.0,76601564.2857,Active,Current,Personal Loans,79997.91,45102.27,-1.83,2023-03-14,2025-03-14
34168,10012687.1429,69744421.4286,Active,Current,Personal Loans,75000.36,55937.84,0.61,2023-03-14,2026-03-14
34169,59735015.7143,10330135.7143,Active,Principal Past Due,Personal Loans,249999.42,209567.91,-0.33,2023-03-15,2026-03-15
34170,57933115.7143,127472992.8571,Active,Principal Past Due,Personal Loans,80000.56,70513.72,0.81,2023-03-15,2026-03-15
34171,137791630.0,54758707.1429,Active,Current,Personal Loans,200001.17,149167.56,1.42,2023-03-15,2026-03-15
34172,134345145.7143,74901564.2857,Active,Amortization Past Due,Personal Loans,90001.07,69330.81,1.32,2023-03-15,2026-03-15
34173,23394888.5714,90615850.0,Active,Principal Past Due,Personal Loans,30000.49,18433.5,0.74,2023-03-15,2024-03-15
34174,88078672.8571,134901564.2857,Active,Current,Personal Loans,45000.41,25371.55,0.67,2023-03-15,2025-03-15
34175,29831342.8571,70615850.0,Active,Current,Personal Loans,75001.06,55938.42,1.31,2023-03-15,2026-03-15
34176,133123345.7143,142330135.7143,Active,Amortization Past Due,Personal Loans,100001.15,9235.0,1.36,2023-03-16,2024-03-16
34177,91779717.1429,142472992.8571,Active,Principal Past Due,Personal Loans,90001.23,90001.23,1.48,2023-03-16,2026-03-16
34178,5284445.7143,78330135.7143,Active,Amortization Past Due,Personal Loans,95000.84,73182.06,1.09,2023-03-16,2026-03-16
34179,129508258.5714,1330135.7143,Active,Principal Past Due,Personal Loans,99998.99,90200.51,-0.76,2023-03-16,2026-03-16
34180,99973487.1429,115615850.0,Active,Current,Personal Loans,100002.62,74585.65,2.87,2023-03-16,2026-03-16
34181,87824745.7143,62758707.1429,Active,Current,Personal Loans,75000.85,55938.09,1.1,2023-03-16,2026-03-16
34182,50884602.8571,71330135.7143,Active,Current,Personal Loans,89999.74,67124.51,-0.01,2023-03-16,2026-03-16
34183,71518701.4286,47344421.4286,Active,Principal Past Due,Personal Loans,69999.9,65979.88,0.15,2023-03-16,2026-03-16
34184,28010017.1429,111630135.7143,Active,Principal Past Due,Personal Loans,64997.21,24269.01,-2.54,2023-03-16,2024-03-16
34185,93201460.0,41630135.7143,Active,Current,Personal Loans,40000.25,22552.32,0.51,2023-03-16,2025-03-16
34186,113944602.8571,114772992.8571,Active,Current,Personal Loans,90000.63,67125.4,0.88,2023-03-16,2026-03-16
34187,97941302.8571,87772992.8571,Active,Principal Past Due,Personal Loans,220000.74,195662.15,0.99,2023-03-17,2026-03-17
34188,71666202.8571,110772992.8571,Active,Current,Personal Loans,200000.85,149166.6,1.1,2023-03-17,2026-03-17
34189,113635460.0,58201564.2857,Active,Current,Personal Loans,29998.74,22373.61,-1.01,2023-03-17,2026-03-17
34190,17042060.0,95487278.5714,Active,Current,Personal Loans,70000.26,52208.25,0.51,2023-03-17,2026-03-17
34191,20646700.0,41201564.2857,Active,Current,Personal Loans,238000.31,177507.51,0.56,2023-03-17,2026-03-17
34192,39758242.8571,42630135.7143,Active,Current,Personal Loans,50000.26,37291.76,0.51,2023-03-17,2026-03-17
34193,11816460.0,114058707.1429,Active,Current,Personal Loans,60000.15,44749.9,0.4,2023-03-17,2026-03-17
34194,13148874.2857,21344421.4286,Active,Principal Past Due,Personal Loans,40001.31,40001.31,1.56,2023-03-17,2026-03-17
34195,71471445.7143,34358707.1429,Active,Current,Personal Loans,99999.65,74582.52,-0.1,2023-03-17,2026-03-17
34196,115437387.1429,49072992.8571,Active,Current,Personal Loans,150000.86,84570.31,1.11,2023-03-20,2025-03-20
34197,140691687.1429,92072992.8571,Active,Current,Personal Loans,29999.7,16913.58,-0.05,2023-03-20,2025-03-20
34198,72364958.5714,10644421.4286,Active,Amortization Past Due,Personal Loans,144998.96,118281.74,-0.79,2023-03-20,2026-03-20
34199,27644188.5714,52501564.2857,Active,Current,Personal Loans,69999.6,52207.26,-0.15,2023-03-20,2026-03-20
34200,72470331.4286,115501564.2857,Active,Current,Personal Loans,39999.69,15097.05,-0.05,2023-03-20,2024-09-20
34201,84290602.8571,119787278.5714,Active,Current,Personal Loans,60001.22,33829.0,1.48,2023-03-20,2025-03-20
34202,28867888.5714,1358707.1429,Active,Current,Personal Loans,70000.35,52208.01,0.6,2023-03-20,2026-03-20
34203,116478044.2857,135644421.4286,Active,Principal Past Due,Personal Loans,65000.39,46076.78,0.65,2023-03-20,2025-03-20
34204,139347745.7143,74372992.8571,Active,Current,Personal Loans,65000.01,48478.57,0.26,2023-03-20,2026-03-20
34205,7080874.2857,114658707.1429,Active,Current,Personal Loans,74999.03,55935.79,-0.72,2023-03-20,2026-03-20
34206,11592017.1429,103230135.7143,Active,Principal Past Due,Personal Loans,115001.4,108397.11,1.65,2023-03-20,2026-03-20
34207,26677030.0,109372992.8571,Active,Current,Personal Loans,120001.9,89500.64,2.15,2023-03-21,2026-03-21
34208,92760957.1429,134530135.7143,Active,Principal Past Due,Personal Loans,40000.18,31851.33,0.43,2023-03-21,2025-03-21
34209,4833987.1429,84530135.7143,Active,Principal Past Due,Personal Loans,55000.04,45387.58,0.29,2023-03-21,2025-09-21
34210,9077145.7143,47530135.7143,Active,Current,Personal Loans,49999.84,28189.58,0.1,2023-03-21,2025-03-21
34211,111049942.8571,121815850.0,Active,Current,Personal Loans,1445000.37,1077711.53,0.62,2023-03-22,2026-03-22
34212,4434158.5714,61958707.1429,Active,Current,Personal Loans,114999.37,64835.63,-0.37,2023-03-22,2025-03-22
34213,119091045.7143,117958707.1429,Active,Current,Personal Loans,99999.25,37742.43,-0.49,2023-03-22,2024-09-22
34214,28628844.2857,70815850.0,Active,Current,Personal Loans,92000.76,68616.33,1.01,2023-03-22,2026-03-22
34215,85241188.5714,23958707.1429,Active,Current,Personal Loans,24998.74,18644.29,-1.01,2023-03-22,2026-03-22
34216,33934874.2857,24101564.2857,Active,Current,Personal Loans,74998.01,55934.53,-1.74,2023-03-22,2026-03-22
34217,52949372.8571,4830135.7143,Active,Principal Past Due,Personal Loans,129998.05,108973.65,-1.7,2023-03-23,2026-03-23
34218,98204002.8571,30687278.5714,Active,Principal Past Due,Personal Loans,119998.9,100591.79,-0.85,2023-03-23,2026-03-23
34219,115336017.1429,139258707.1429,Active,Current,Personal Loans,40001.03,29833.77,1.28,2023-03-23,2026-03-23
34220,31890731.4286,120972992.8571,Active,Current,Personal Loans,105001.65,78312.64,1.9,2023-03-23,2026-03-23
34221,94700602.8571,40972992.8571,Active,Amortization Past Due,Personal Loans,52998.5,4999.41,-1.24,2023-03-23,2024-03-23
34222,8790930.0,115401564.2857,Active,Principal Past Due,Personal Loans,40000.06,15513.68,0.31,2023-03-23,2024-03-23
34223,516060.0,116830135.7143,Active,Current,Personal Loans,29998.11,16911.87,-1.64,2023-03-23,2025-03-23
34224,86088501.4286,63972992.8571,Active,Current,Personal Loans,64998.45,48476.7,-1.3,2023-03-23,2026-03-23
34225,16975114.2857,49830135.7143,Active,Current,Personal Loans,69999.23,39464.68,-0.52,2023-03-23,2025-03-23
34226,116471902.8571,114115850.0,Active,Current,Personal Loans,70000.15,39465.6,0.41,2023-03-23,2025-03-23
34227,109210542.8571,48544421.4286,Active,Current,Personal Loans,65001.76,48480.01,2.01,2023-03-23,2026-03-23
34228,118635072.8571,95687278.5714,Active,Current,Personal Loans,59998.85,33826.38,-0.89,2023-03-23,2025-03-23
34229,53294458.5714,68987278.5714,Active,Current,Personal Loans,269001.09,200626.07,1.34,2023-03-24,2026-03-24
34230,64186745.7143,30558707.1429,Active,Amortization Past Due,Personal Loans,30001.35,8252.36,1.61,2023-03-24,2024-03-24
34231,22998717.1429,96272992.8571,Active,Current,Personal Loans,49999.15,37290.09,-0.6,2023-03-24,2026-03-24
34232,25342557.1429,58130135.7143,Active,Current,Personal Loans,300000.88,169138.15,1.14,2023-03-24,2025-03-24
34233,91224385.7143,3844421.4286,Active,Current,Personal Loans,35000.01,19732.69,0.27,2023-03-24,2025-03-24
34234,93269244.2857,103844421.4286,Active,Principal Past Due,Personal Loans,31499.97,30916.67,0.22,2023-03-24,2026-03-24
34235,15935400.0,65415850.0,Active,Current,Personal Loans,34999.33,26102.93,-0.42,2023-03-24,2026-03-24
34236,124037085.7143,34130135.7143,Active,Current,Personal Loans,70001.9,52209.11,2.15,2023-03-24,2026-03-24
34237,98182115.7143,129987278.5714,Active,Amortization Past Due,Personal Loans,55000.01,42367.43,0.26,2023-03-24,2026-03-24
34238,20106544.2857,20002992.8571,Active,Current,Personal Loans,70000.81,52208.02,1.06,2023-03-24,2026-03-24
34239,92257160.0,64288707.1429,Active,Current,Personal Loans,42999.38,32069.6,-0.37,2023-03-24,2026-03-24
34240,43331372.8571,54288707.1429,Active,Amortization Past Due,Personal Loans,30000.21,2830.84,0.46,2023-03-27,2024-03-27
34241,20921630.0,14574421.4286,Active,Current,Personal Loans,69998.36,39463.43,-1.38,2023-03-27,2025-03-27
34242,514502.8571,84574421.4286,Active,Current,Personal Loans,50001.22,37291.92,1.47,2023-03-27,2026-03-27
34243,30264645.7143,89145850.0,Active,Amortization Past Due,Personal Loans,25001.28,15249.98,1.55,2023-03-27,2025-03-27
34244,60009044.2857,22002992.8571,Active,Current,Personal Loans,180000.29,101481.91,0.55,2023-03-27,2025-03-27
34245,112166944.2857,30717278.5714,Active,Current,Personal Loans,45000.91,33562.44,1.16,2023-03-27,2026-03-27
34246,108222130.0,92145850.0,Active,Current,Personal Loans,100000.04,74581.32,0.29,2023-03-27,2026-03-27
34247,29863317.1429,160135.7143,Active,Current,Personal Loans,30000.65,18156.12,0.9,2023-03-28,2025-03-28
34248,69356460.0,27302992.8571,Active,Current,Personal Loans,104999.48,63543.65,-0.26,2023-03-28,2025-03-28
34249,10777058.5714,91874421.4286,Active,Principal Past Due,Personal Loans,84999.01,78384.9,-0.74,2023-03-28,2026-03-28
34250,122144530.0,9017278.5714,Active,Current,Personal Loans,45001.74,27234.95,2.0,2023-03-28,2025-03-28
34251,26626558.5714,83302992.8571,Active,Current,Personal Loans,55000.82,42367.89,1.07,2023-03-28,2026-03-28
34252,112859017.1429,116302992.8571,Active,Current,Personal Loans,600000.24,462186.11,0.5,2023-03-28,2026-03-28
34253,103809971.4286,127874421.4286,Active,Current,Personal Loans,60000.9,46219.51,1.15,2023-03-28,2026-03-28
34254,71560015.7143,69445850.0,Active,Current,Personal Loans,84999.73,65476.11,-0.02,2023-03-28,2026-03-28
34255,111621787.1429,18160135.7143,Active,Amortization Past Due,Personal Loans,60000.55,48945.18,0.8,2023-03-28,2026-03-28
34256,140059401.4286,122445850.0,Active,Current,Personal Loans,125000.39,96289.14,0.64,2023-03-28,2026-03-28
34257,78686587.1429,66731564.2857,Active,Amortization Past Due,Personal Loans,114998.83,91224.7,-0.92,2023-03-28,2026-03-28
34258,127767488.5714,62588707.1429,Active,Current,Personal Loans,30001.76,23111.06,2.01,2023-03-28,2026-03-28
34259,104383160.0,84017278.5714,Active,Current,Personal Loans,45001.42,4247.41,1.68,2023-03-28,2024-03-28
34260,67980145.7143,91302992.8571,Active,Amortization Past Due,Personal Loans,99997.93,81572.28,-1.82,2023-03-28,2026-03-28
34261,65714502.8571,64317278.5714,Active,Principal Past Due,Personal Loans,30000.81,30000.81,1.07,2023-03-29,2024-03-29
34262,142476317.1429,98745850.0,Active,Current,Personal Loans,35000.43,21181.77,0.69,2023-03-29,2025-03-29
34263,133767671.4286,100317278.5714,Active,Current,Personal Loans,150001.09,65413.99,1.34,2023-03-29,2024-09-29
34264,138367002.8571,86174421.4286,Active,Amortization Past Due,Personal Loans,199999.04,167653.8,-0.71,2023-03-29,2026-03-29
34265,114708414.2857,16174421.4286,Active,Current,Personal Loans,200000.99,154062.63,1.24,2023-03-29,2026-03-29
34266,20055201.4286,12031564.2857,Active,Amortization Past Due,Personal Loans,109999.58,92209.67,-0.17,2023-03-29,2026-03-29
34267,44190128.5714,43602992.8571,Active,Current,Personal Loans,449999.44,346638.2,-0.31,2023-03-29,2026-03-29
34268,57912342.8571,30745850.0,Active,Current,Personal Loans,65001.16,6134.24,1.42,2023-03-29,2024-03-29
34269,42523387.1429,59317278.5714,Active,Current,Personal Loans,137999.52,106302.01,-0.23,2023-03-29,2026-03-29
34270,43909002.8571,130745850.0,Active,Current,Personal Loans,80001.45,61626.05,1.7,2023-03-29,2026-03-29
34271,78108101.4286,92317278.5714,Active,Current,Personal Loans,87999.39,67786.53,-0.36,2023-03-29,2026-03-29
34272,137518330.0,91174421.4286,Active,Principal Past Due,Personal Loans,95000.21,85691.66,0.46,2023-03-29,2026-03-29
34273,28825201.4286,20617278.5714,Active,Current,Personal Loans,104999.05,80824.26,-0.7,2023-03-30,2026-03-30
34274,130838287.1429,57902992.8571,Active,Current,Personal Loans,9998.45,940.64,-1.3,2023-03-30,2024-03-30
34275,78732372.8571,85045850.0,Active,Current,Personal Loans,88000.12,53216.32,0.37,2023-03-30,2025-03-30
34276,71598672.8571,25188707.1429,Active,Current,Personal Loans,70000.15,6595.85,0.41,2023-03-30,2024-03-30
34277,113299671.4286,36902992.8571,Active,Current,Personal Loans,60002.31,46188.18,2.56,2023-03-30,2026-03-30
34278,91090558.5714,136902992.8571,Active,Current,Personal Loans,39998.98,30789.52,-0.77,2023-03-30,2026-03-30
34279,109152174.2857,35617278.5714,Active,Current,Personal Loans,70001.05,53884.52,1.3,2023-03-30,2026-03-30
34280,83045017.1429,140202992.8571,Active,Current,Personal Loans,120001.07,11307.97,1.33,2023-03-30,2024-03-30
34281,116683317.1429,14774421.4286,Active,Principal Past Due,Personal Loans,64999.34,57048.42,-0.41,2023-03-30,2026-03-30
34282,28960431.4286,26202992.8571,Active,Current,Personal Loans,200001.34,18846.13,1.6,2023-03-30,2024-03-30
34283,46341614.2857,56202992.8571,Active,Current,Personal Loans,318000.14,138564.91,0.4,2023-03-30,2024-09-30
34284,93709530.0,86345850.0,Active,Principal Past Due,Personal Loans,80001.05,72162.24,1.3,2023-03-30,2026-03-30
34285,50485101.4286,87774421.4286,Active,Current,Personal Loans,1599998.87,1230272.26,-0.88,2023-03-31,2026-03-31
34286,127607615.7143,67774421.4286,Active,Current,Personal Loans,122000.11,93808.51,0.36,2023-03-31,2026-03-31
34287,61874471.4286,65060135.7143,Active,Current,Personal Loans,332000.34,255282.07,0.59,2023-03-31,2026-03-31
34288,69309444.2857,48060135.7143,Active,Current,Personal Loans,519999.69,226129.91,-0.05,2023-03-31,2024-09-30
34289,90580187.1429,19631564.2857,Active,Current,Personal Loans,70000.94,53825.38,1.19,2023-03-31,2026-03-31
34290,104086058.5714,40360135.7143,Active,Principal Past Due,Personal Loans,94999.87,93175.57,0.12,2023-03-31,2026-03-31
34291,133860544.2857,59074421.4286,Active,Principal Past Due,Personal Loans,104999.7,46990.27,-0.04,2023-03-31,2024-03-31
34292,19385774.2857,3360135.7143,Active,Current,Personal Loans,29999.5,2800.19,-0.24,2023-03-31,2024-03-31
34293,138882031.4286,107645850.0,Active,Current,Personal Loans,70000.48,42270.88,0.74,2023-03-31,2025-03-31
34294,137125302.8571,44931564.2857,Active,Current,Personal Loans,44999.64,27173.46,-0.11,2023-03-31,2025-03-31
34295,97689185.7143,47788707.1429,Active,Current,Personal Loans,49999.65,38445.74,-0.1,2023-03-31,2026-03-31
34296,62349814.2857,77931564.2857,Active,Current,Personal Loans,499998.04,301929.47,-1.71,2023-03-31,2025-03-31
34297,13065031.4286,66502992.8571,Active,Current,Personal Loans,65001.27,49981.12,1.52,2023-03-31,2026-03-31
34298,66267687.1429,126431992.8571,Active,Principal Past Due,Personal Loans,57999.9,57999.9,0.15,2023-04-03,2025-04-03
34299,14547202.8571,47003421.4286,Active,Current,Personal Loans,69998.52,53835.01,-1.23,2023-04-03,2026-04-03
34300,47749842.8571,142717707.1429,Active,Current,Personal Loans,129999.68,99981.76,-0.07,2023-04-03,2026-04-03
34301,109994844.2857,121446278.5714,Active,Amortization Past Due,Personal Loans,44999.0,36701.99,-0.75,2023-04-03,2026-04-03
34302,34679188.5714,87303421.4286,Active,Current,Personal Loans,40000.85,3752.53,1.11,2023-04-03,2024-04-03
34303,130516717.1429,6160564.2857,Active,Current,Personal Loans,99998.92,60409.25,-0.82,2023-04-03,2025-04-03
34304,119839842.8571,111874850.0,Active,Current,Personal Loans,183000.12,140744.15,0.37,2023-04-03,2026-04-03
34305,91108160.0,116303421.4286,Active,Current,Personal Loans,54999.83,5158.29,0.08,2023-04-03,2024-04-03
34306,99033917.1429,135303421.4286,Active,Current,Personal Loans,35000.24,3282.86,0.49,2023-04-03,2024-04-03
34307,26913445.7143,65303421.4286,Active,Current,Personal Loans,39999.6,24163.73,-0.15,2023-04-03,2025-04-03
34308,114533331.4286,81017707.1429,Active,Current,Personal Loans,45001.01,34610.14,1.26,2023-04-03,2026-04-03
34309,66399488.5714,72589135.7143,Active,Current,Personal Loans,35000.51,3283.13,0.76,2023-04-03,2024-04-03
34310,82178731.4286,59731992.8571,Active,Amortization Past Due,Personal Loans,35000.03,22564.5,0.28,2023-04-03,2025-04-03
34311,25481444.2857,19874850.0,Active,Current,Personal Loans,74999.51,57681.44,-0.24,2023-04-03,2026-04-03
34312,116357857.1429,111603421.4286,Active,Current,Personal Loans,450001.21,271847.08,1.47,2023-04-04,2025-04-04
34313,46353928.5714,20317707.1429,Active,Current,Personal Loans,194999.86,145395.87,0.11,2023-04-04,2026-04-04
34314,90897530.0,122174850.0,Active,Current,Personal Loans,29999.09,23071.83,-0.66,2023-04-04,2026-04-04
34315,63796460.0,62460564.2857,Active,Amortization Past Due,Personal Loans,74999.02,62818.68,-0.73,2023-04-04,2026-04-04
34316,65283100.0,35460564.2857,Active,Current,Personal Loans,87999.86,53160.87,0.12,2023-04-04,2025-04-04
34317,38357158.5714,4174850.0,Active,Principal Past Due,Personal Loans,69999.33,61022.54,-0.42,2023-04-04,2026-04-04
34318,70435474.2857,84474850.0,Active,Current,Personal Loans,39999.23,28153.64,-0.52,2023-04-05,2025-10-05
34319,114617358.5714,140474850.0,Active,Current,Personal Loans,99997.72,76906.68,-2.03,2023-04-05,2026-04-05
34320,97859914.2857,73617707.1429,Active,Current,Personal Loans,75001.3,45308.83,1.55,2023-04-05,2025-04-05
34321,8313317.1429,47203421.4286,Active,Current,Personal Loans,135000.51,103827.6,0.76,2023-04-05,2026-04-05
34322,139187745.7143,110060564.2857,Active,Amortization Past Due,Personal Loans,54999.74,44858.86,-0.01,2023-04-05,2026-04-05
34323,125931044.2857,82917707.1429,Active,Current,Personal Loans,59998.76,5626.07,-0.99,2023-04-05,2024-04-05
34324,59736317.1429,28774850.0,Active,Current,Personal Loans,104999.34,80753.73,-0.41,2023-04-05,2026-04-05
34325,71530288.5714,61631992.8571,Active,Current,Personal Loans,45000.25,34609.23,0.5,2023-04-05,2026-04-05
34326,98132115.7143,127631992.8571,Active,Current,Personal Loans,30000.91,2814.43,1.17,2023-04-11,2024-04-11
34327,140906460.0,64917707.1429,Active,Principal Past Due,Personal Loans,60000.69,57712.97,0.94,2023-04-11,2026-04-11
34328,78102458.5714,83489135.7143,Active,Current,Personal Loans,25000.51,2345.13,0.77,2023-04-11,2024-04-11
34329,62110542.8571,50774850.0,Active,Current,Personal Loans,50000.33,4732.71,0.6,2023-04-11,2024-04-11
34330,94717001.4286,102346278.5714,Active,Current,Personal Loans,624998.71,480673.63,-1.04,2023-04-11,2026-04-11
34331,95915160.0,142346278.5714,Active,Current,Personal Loans,94997.84,57386.56,-1.91,2023-04-11,2025-04-11
34332,70345202.8571,68203421.4286,Active,Current,Personal Loans,75000.22,57681.17,0.47,2023-04-11,2026-04-11
34333,60867444.2857,94060564.2857,Active,Current,Personal Loans,155001.36,119208.77,1.61,2023-04-11,2026-04-11
34334,41053474.2857,104503421.4286,Active,Current,Personal Loans,39999.7,30762.8,-0.05,2023-04-12,2026-04-12
34335,28869258.5714,34789135.7143,Active,Current,Personal Loans,39998.56,30761.66,-1.19,2023-04-12,2026-04-12
34336,40154460.0,47789135.7143,Active,Current,Personal Loans,84998.21,51345.89,-1.53,2023-04-12,2025-04-12
34337,116271344.2857,22074850.0,Active,Current,Personal Loans,168997.67,129971.92,-2.08,2023-04-12,2026-04-12
34338,118391130.0,90931992.8571,Active,Current,Personal Loans,29999.37,18122.08,-0.38,2023-04-12,2025-04-12
34339,84423017.1429,95217707.1429,Active,Current,Personal Loans,66000.49,6190.24,0.75,2023-04-12,2024-04-12
34340,49399372.8571,135360564.2857,Active,Current,Personal Loans,59998.97,36244.3,-0.77,2023-04-13,2025-04-13
34341,36345860.0,59931992.8571,Active,Current,Personal Loans,64999.92,39265.7,0.18,2023-04-13,2025-04-13
34342,78264058.5714,54217707.1429,Active,Principal Past Due,Personal Loans,79998.77,72550.14,-0.97,2023-04-13,2024-10-13
34343,46270331.4286,81517707.1429,Active,Current,Personal Loans,29998.01,2811.49,-1.73,2023-04-13,2024-04-13
34344,88193542.8571,7374850.0,Active,Current,Personal Loans,100000.49,76908.14,0.74,2023-04-13,2026-04-13
34345,93561171.4286,95946278.5714,Active,Current,Personal Loans,172999.41,133049.6,-0.34,2023-04-13,2026-04-13
34346,96015387.1429,137517707.1429,Active,Current,Personal Loans,20000.92,15382.49,1.17,2023-04-13,2026-04-13
34347,86978844.2857,126089135.7143,Active,Current,Personal Loans,149998.67,90612.01,-1.08,2023-04-13,2025-04-13
34348,62417530.0,19089135.7143,Active,Current,Personal Loans,135998.42,104592.89,-1.33,2023-04-13,2026-04-13
34349,37252602.8571,10517707.1429,Active,Current,Personal Loans,40001.2,24164.75,1.46,2023-04-13,2025-04-13
34350,2856600.0,81946278.5714,Active,Current,Personal Loans,190000.3,146124.88,0.55,2023-04-13,2026-04-13
34351,31886372.8571,130803421.4286,Active,Current,Personal Loans,70000.48,53835.82,0.73,2023-04-13,2026-04-13
34352,94519828.5714,110803421.4286,Active,Current,Personal Loans,350999.43,269945.31,-0.32,2023-04-13,2026-04-13
34353,27448888.5714,32517707.1429,Active,Current,Personal Loans,65000.28,49990.26,0.53,2023-04-13,2026-04-13
34354,98942030.0,6803421.4286,Active,Current,Personal Loans,45000.57,34608.97,0.82,2023-04-13,2026-04-13
34355,25048617.1429,35517707.1429,Active,Current,Personal Loans,44999.7,27183.63,-0.05,2023-04-14,2025-04-14
34356,16645958.5714,22803421.4286,Active,Current,Personal Loans,260999.97,200728.49,0.22,2023-04-14,2026-04-14
34357,43854874.2857,88674850.0,Active,Current,Personal Loans,500000.47,302044.23,0.73,2023-04-14,2025-04-14
34358,38118444.2857,93246278.5714,Active,Current,Personal Loans,65000.32,49990.19,0.57,2023-04-14,2026-04-14
34359,98515242.8571,49103421.4286,Active,Current,Personal Loans,619999.06,374533.33,-0.68,2023-04-14,2025-04-14
34360,14377472.8571,50674850.0,Active,Current,Personal Loans,74998.67,45305.23,-1.07,2023-04-14,2025-04-14
34361,112917557.1429,52103421.4286,Active,Current,Personal Loans,154999.11,119205.76,-0.64,2023-04-14,2026-04-14
34362,19963145.7143,16531992.8571,Active,Current,Personal Loans,105000.61,80753.45,0.86,2023-04-14,2026-04-14
34363,77133758.5714,111389135.7143,Active,Amortization Past Due,Personal Loans,29998.95,25126.83,-0.8,2023-04-14,2026-04-14
34364,86305317.1429,137403421.4286,Active,Current,Personal Loans,35000.26,26917.7,0.51,2023-04-17,2026-04-17
34365,51187530.0,24689135.7143,Active,Current,Personal Loans,34998.98,26916.42,-0.77,2023-04-17,2026-04-17
34366,115378944.2857,70403421.4286,Active,Current,Personal Loans,39999.66,17405.87,-0.09,2023-04-17,2024-10-17
34367,24461230.0,39260564.2857,Active,Current,Personal Loans,105000.42,80752.75,0.67,2023-04-17,2026-04-17
34368,123041460.0,123831992.8571,Active,Current,Personal Loans,64998.59,49988.14,-1.16,2023-04-17,2026-04-17
34369,28425700.0,118260564.2857,Active,Current,Personal Loans,199999.93,153813.93,0.18,2023-04-17,2026-04-17
